No of bedrooms,No of bathrooms,floor_area_sqm,remaining_lease,LAT,LON,distance_to_primary_school,distance_to_seconday_school,distance_to_junior_college,distance_to_polytechnic,distance_to_mrt_lrt,distance_to_preschool,price,link
2.0,1,75.99,54,1.303705566,103.9114448,0.730586346589592,1.6601729021218246,0.9263479830183524,4.983060274076626,1.6390331647156677,0.20601735862115939,480000.0,https://www.99.co/singapore/sale/property/31-marine-crescent-hdb-tHy7wXNkpd46QskDwDzoG3?enquiry_position=3942&enquiry_source=Search
3.0,2,112.04,94,1.419099934,103.8464618,0.6761400915720704,0.251983714658653,1.9686426348839472,3.9582758749018274,1.499083300008955,0.4605871445655273,518000.0,https://www.99.co/singapore/sale/property/432b-yishun-avenue-1-hdb-Ws5HmCiG8WiLsqSCyto68Q?enquiry_position=3943&enquiry_source=Search
3.0,2,87.97,54,1.304550236,103.9124555,0.5993666809457737,1.7402071843253288,0.7972047519265624,4.846997195460694,1.7751388028991681,0.06570142431105096,475000.0,https://www.99.co/singapore/sale/property/45-marine-crescent-hdb-Grp9uu5fpRzQZs5RQ2mFkP?enquiry_position=3944&enquiry_source=Search
2.0,1,65.03,51,1.325778506,103.9224247,0.6626663981420625,0.23265629661329792,1.67522932406721,2.246715646853112,0.8604796099286431,0.26153128467492937,268000.0,https://www.99.co/singapore/sale/property/21-chai-chee-road-hdb-SNmBGzwWeBRHnyHygHEbMR?enquiry_position=3945&enquiry_source=Search
3.0,2,90.02,87,1.345352692,103.70496,0.5319970965943884,0.4325931737304663,6.977931485618637,7.535025851141935,0.75825909083425,0.2671533257992095,428000.0,https://www.99.co/singapore/sale/property/677c-jurong-west-street-64-hdb-4XKEkjp8e6iKZRRhBNPDRd?enquiry_position=3946&enquiry_source=Search
2.0,2,61.03,53,1.335704025,103.7240782,0.7282571601997221,0.6178782361989007,6.370740956476939,5.288700352200221,1.0128868613346917,0.594264473179958,260000.0,https://www.99.co/singapore/sale/property/121-yuan-ching-road-hdb-HUcMkmAFqJH448NjFt8WFQ?enquiry_position=3947&enquiry_source=Search
3.0,2,92.99,61,1.3251087190000002,103.9207382,0.6625325572208439,0.22616003092410733,1.8096966424800514,2.4112055717913474,0.9768756892874711,0.05984071023426188,415000.0,https://www.99.co/singapore/sale/property/61-chai-chee-road-hdb-kwkCmaTeECEaKngvEKNkjT?enquiry_position=3948&enquiry_source=Search
3.0,2,97.91,61,1.3631955569999998,103.851616,0.23220830296586295,0.46303562615017746,1.2402123664035158,1.5554895720348354,0.7335206335810193,0.2663617716519639,460000.0,https://www.99.co/singapore/sale/property/337-ang-mo-kio-avenue-1-hdb-xSHrjLdvscs4emhfNT7w7Q?enquiry_position=3949&enquiry_source=Search
3.0,2,87.97,54,1.304550236,103.9124555,0.5993666809457737,1.7402071843253288,0.7972047519265624,4.846997195460694,1.7751388028991681,0.06570142431105096,475000.0,https://www.99.co/singapore/sale/property/45-marine-crescent-hdb-xYxvPTw3u6JTrnFkGDqzZB?enquiry_position=3950&enquiry_source=Search
3.0,2,105.9,63,1.349816629,103.9387422,0.10505375483752713,0.24024078675694396,2.996872609878524,0.6666798156029133,0.4794873770191402,0.2090486326063839,475000.0,https://www.99.co/singapore/sale/property/910-tampines-street-91-hdb-qJE4JmFwto9Kmco7fWTgFn?enquiry_position=3951&enquiry_source=Search
4.0,3,146.04,66,1.3549707569999998,103.7503995,0.43323231379951116,0.3856765990041187,3.3189992780664133,3.4106706027364533,0.43338369986645003,0.0,570000.0,https://www.99.co/singapore/sale/property/535-bukit-batok-street-52-hdb-94Sxrw84n6tCboUENxziz4?enquiry_position=3952&enquiry_source=Search
4.0,2,147.9,74,1.374555838,103.946879,0.17723396818094275,0.8699577892264333,1.0647947765088337,3.525533379094002,0.3159120170067567,0.20286200259614126,830000.0,https://www.99.co/singapore/sale/property/580-pasir-ris-street-53-hdb-uhSRF63DJEHKYVMpTmDUnP?enquiry_position=3955&enquiry_source=Search
3.0,2,91.97,94,1.359866681,103.9383729,1.157719120786882,0.9114208098634179,1.8786528151058952,1.6519662837151683,0.7353402636448301,0.10657647517988506,598000.0,https://www.99.co/singapore/sale/property/523b-tampines-central-7-hdb-dfxeitKg28Xr9LMjhrGVLT?enquiry_position=3958&enquiry_source=Search
3.0,2,119.93,76,1.3600519009999998,103.9371429,1.1843143508042844,0.8537384534673229,1.856406996364332,1.617227814067571,0.8499451875033954,0.10614335231122685,515000.0,https://www.99.co/singapore/sale/property/714-tampines-street-71-hdb-CX5bk2yk6Dff6R9z4sqwF9?enquiry_position=3959&enquiry_source=Search
3.0,2,92.99,94,1.37814544,103.9017673,0.7797149546052581,0.28844557002802307,3.9811266345263867,4.509794105558905,0.6484534997499048,0.11287059374331648,444888.0,https://www.99.co/singapore/sale/property/471a-upper-serangoon-crescent-hdb-yMAnpWW5sCMQ3BED44vE6o?enquiry_position=3960&enquiry_source=Search
2.0,2,66.98,62,1.3425624230000002,103.7392597,0.1824053236371824,0.38131482050736504,4.951775905541068,3.7526204426409633,0.7226641887859829,0.08154091681244958,303000.0,https://www.99.co/singapore/sale/property/249-jurong-east-street-24-hdb-ZxxmSGTk5DuaPHsgnXfpZN?enquiry_position=3961&enquiry_source=Search
3.0,2,122.91,74,1.388305174,103.7423227,0.8419677587986306,0.23658472380431195,1.3544507137092237,6.979161628222424,0.39856190194074886,0.3794487573289268,435000.0,https://www.99.co/singapore/sale/property/503-choa-chu-kang-street-51-hdb-ZvfZKrBhzz46eEXj8pRTn3?enquiry_position=3962&enquiry_source=Search
3.0,2,125.97,64,1.349641175,103.9553372,0.4243374067277847,0.5516161632393798,3.6040549384025637,2.311938318519783,0.7325382694486763,0.2183346792469957,510000.0,https://www.99.co/singapore/sale/property/289-tampines-street-22-hdb-atax4NspJZ3JdXvJbVDDwP?enquiry_position=3963&enquiry_source=Search
3.0,2,107.02,67,1.354403484,103.9327023,0.7175461198305717,0.1420018482174557,2.541782047919213,0.8372359267213796,1.1488366780584613,0.14791580975061797,478000.0,https://www.99.co/singapore/sale/property/871-tampines-street-84-hdb-4M8t6Pq3N8iXbbszyHys7C?enquiry_position=3964&enquiry_source=Search
2.0,2,81.94,58,1.334601139,103.9294453,0.2980413386381905,0.4695845554206726,1.9205198837738884,1.0140675641878163,0.3820141198321338,0.04637113634208254,355000.0,https://www.99.co/singapore/sale/property/525-bedok-north-street-3-hdb-pQrbEpkyDyWUqLbKrUYutD?enquiry_position=3965&enquiry_source=Search
3.0,2,89.0,57,1.332502614,103.9385871,0.3880607875385902,0.3720825114730614,1.5962247559550555,1.2918178552567585,0.8408635448740098,0.15924203957257918,360000.0,https://www.99.co/singapore/sale/property/87-bedok-north-street-4-hdb-VpXw9k82iAYGyQ94GJMy7d?enquiry_position=3966&enquiry_source=Search
3.0,2,94.94,90,1.35673539,103.8435198,1.2523657655311136,0.1741459595857298,0.7199110725968229,2.3532468713996466,0.7659216810918538,0.12764246846647476,890000.0,https://www.99.co/singapore/sale/property/275a-bishan-street-24-hdb-HtRY5DAVR84uA8V9Yjv9Rg?enquiry_position=3968&enquiry_source=Search
3.0,2,91.97,94,1.4333553069999998,103.8427051,0.49112866168433583,0.3922337947772225,1.7477910712065527,5.581060747331465,0.9483888961406669,0.2528612372095226,420000.0,https://www.99.co/singapore/sale/property/316a-yishun-avenue-9-hdb-mCicfrnHSYEyZcH6EE7a8Y?enquiry_position=3969&enquiry_source=Search
4.0,2,142.97,72,1.379275591,103.7422297,0.17525680333366106,0.5553923669825546,1.4297667443039215,6.114090288126648,0.3588845657685675,0.08330042084294731,459999.0,https://www.99.co/singapore/sale/property/275-choa-chu-kang-avenue-2-hdb-MEmwMwBh4H5aBfu2uwgjh6?enquiry_position=3970&enquiry_source=Search
2.0,2,73.95,63,1.333276489,103.8661102,1.0754847774308356,0.25486886846911483,0.29723043634634744,5.202408810319477,0.3626230805127487,0.04153236961205004,438000.0,https://www.99.co/singapore/sale/property/139-potong-pasir-avenue-3-hdb-hT8D3oKQA877emZRdYUmnd?enquiry_position=3971&enquiry_source=Search
3.0,2,92.99,64,1.430100193,103.8331176,0.3909487095813512,0.5259911285567235,0.7220876811957375,5.382785731874896,0.21828083848395727,0.10846566071340949,430000.0,https://www.99.co/singapore/sale/property/741-yishun-avenue-5-hdb-6P9hDHZTdToe6zV7NVQs67?enquiry_position=3972&enquiry_source=Search
3.0,2,141.95,64,1.306066014,103.8545016,0.389278997653521,2.1839049272714095,2.985475503523331,7.909948198706892,0.13299973942843127,0.6321727077614474,998000.0,https://www.99.co/singapore/sale/property/632-veerasamy-road-hdb-SQ43fFTm4tWHGMLLPTJNkV?enquiry_position=3973&enquiry_source=Search
3.0,2,120.95,66,1.43661283,103.8323565,0.33203553048122564,0.2667809344327306,1.3675669997997075,5.138042618132646,0.7827329435834482,0.22584156220855933,418000.0,https://www.99.co/singapore/sale/property/167-yishun-ring-road-hdb-MHaGaPbt8ARAyuj38wWUxN?enquiry_position=3974&enquiry_source=Search
3.0,2,120.95,66,1.43661283,103.8323565,0.33203553048122564,0.2667809344327306,1.3675669997997075,5.138042618132646,0.7827329435834482,0.22584156220855933,418000.0,https://www.99.co/singapore/sale/property/167-yishun-ring-road-hdb-NZ8J8dGQMEHHcdw2DFzDpT?enquiry_position=3975&enquiry_source=Search
3.0,2,120.95,66,1.43661283,103.8323565,0.33203553048122564,0.2667809344327306,1.3675669997997075,5.138042618132646,0.7827329435834482,0.22584156220855933,418000.0,https://www.99.co/singapore/sale/property/167-yishun-ring-road-hdb-w6hnhuqHbwV6Y9MUUZWP8X?enquiry_position=3976&enquiry_source=Search
3.0,2,120.95,66,1.43661283,103.8323565,0.33203553048122564,0.2667809344327306,1.3675669997997075,5.138042618132646,0.7827329435834482,0.22584156220855933,418000.0,https://www.99.co/singapore/sale/property/167-yishun-ring-road-hdb-G2e2Rj4CeiKKEes5DJFmcZ?enquiry_position=3977&enquiry_source=Search
3.0,2,103.02,68,1.371157708,103.958128,0.20385027896433147,0.19034746647451495,2.369940224829697,3.870731773375333,1.0051671120928303,0.2923289214076323,450000.0,https://www.99.co/singapore/sale/property/450-pasir-ris-drive-6-hdb-S75rrH4kQASEz3nEq4xQGU?enquiry_position=3978&enquiry_source=Search
4.0,2,121.98,74,1.379626863,103.940582,0.2290848398049182,1.694538893977596,0.4650400516517461,3.7574786839164394,1.2131774890607645,0.29604536196983094,530000.0,https://www.99.co/singapore/sale/property/627-pasir-ris-drive-3-hdb-ayrSqA6jxiBUKRTMnLgWUJ?enquiry_position=3979&enquiry_source=Search
3.0,2,94.01,62,1.346070466,103.7352527,0.3854997036658945,0.6743277973517732,4.761953595922548,4.299057355360696,0.5072715736504851,0.15571157780744949,430000.0,https://www.99.co/singapore/sale/property/306-jurong-east-street-32-hdb-CwJK5ATHmihRBJXx62PkJF?enquiry_position=3980&enquiry_source=Search
2.0,2,68.0,49,1.338226031,103.8485969,0.8265693738184104,0.5529158487567133,1.1741274363972445,4.315826123377519,0.29247974458688153,0.10216420259190173,299000.0,https://www.99.co/singapore/sale/property/91-lorong-3-toa-payoh-hdb-W6P7j9iyNCJKBrFccHKuT4?enquiry_position=3982&enquiry_source=Search
3.0,2,92.99,89,1.385455446,103.8944904,0.32271148762161467,0.4396970362250916,4.884049553339851,4.927054622255137,0.2529698140685273,0.08165864369472432,460000.0,https://www.99.co/singapore/sale/property/271b-sengkang-central-hdb-MaJF2hX3GtDaMo2VeXbBhh?enquiry_position=3983&enquiry_source=Search
3.0,2,89.93,84,1.288381067,103.8173911,0.36133447657787393,0.5492730537532674,3.937468368169675,4.468829318379289,0.11202876460295645,0.1618312236123804,710000.0,https://www.99.co/singapore/sale/property/77a-redhill-road-hdb-bAnUC9ygxZKXpNquZKwrkH?enquiry_position=3984&enquiry_source=Search
3.0,2,103.95,71,1.3566157580000002,103.8423176,1.3600408646399884,0.12763521747661283,0.68046152564254,2.407154690830913,0.8924564260232324,0.12595908750726412,618000.0,https://www.99.co/singapore/sale/property/271-bishan-street-24-hdb-opatoF9FBXw3YJLFugx9U?enquiry_position=3986&enquiry_source=Search
3.0,2,102.93,63,1.3513902880000002,103.9478975,0.28528332411891616,0.36999442195784177,3.044484840062912,1.5911304691992123,0.3446090902503067,0.41125748134771584,550000.0,https://www.99.co/singapore/sale/property/268-tampines-street-21-hdb-fQbXywTrUzsCgW9uYLSe9E?enquiry_position=3987&enquiry_source=Search
3.0,2,92.99,92,1.402523182,103.9012959,0.29161617025389897,0.277050587828546,4.945981684394381,6.114622818436574,0.22443909278837937,0.17397042338336516,478000.0,https://www.99.co/singapore/sale/property/273d-punggol-place-hdb-Dzku7xZBpzVsCyDSZVvCHV?enquiry_position=3988&enquiry_source=Search
3.0,2,91.97,92,1.403033709,103.9016885,0.3517325037633006,0.3213613371743594,4.943838737735538,6.175220558448067,0.15675458649523513,0.17158880455177364,580000.0,https://www.99.co/singapore/sale/property/274d-punggol-place-hdb-zh83YZs9xWMr6WfYkKmrcU?enquiry_position=3990&enquiry_source=Search
2.0,2,74.97,63,1.273357314,103.8253458,0.22049887446939473,1.928713887414611,5.561596144548574,6.1473330993685416,0.6559334585475329,0.002713203881019602,426000.0,https://www.99.co/singapore/sale/property/108-bukit-purmei-road-hdb-xVaACwCLPzK8VRAfVC64mi?enquiry_position=3991&enquiry_source=Search
3.0,2,103.95,63,1.348836629,103.7460217,0.5596910442576379,0.5748456398758883,4.073814774275471,3.354969551723436,0.36853206669258914,0.09429961837028379,430000.0,https://www.99.co/singapore/sale/property/114-bukit-batok-west-avenue-6-hdb-sAxi2VR86cNBEzcGAsNN5K?enquiry_position=3992&enquiry_source=Search
3.0,2,112.04,94,1.423122016,103.8474982,0.4954153372213622,0.3681536087241424,1.992718135328288,4.396192331473788,1.5513435136158757,0.2601259973952876,480000.0,https://www.99.co/singapore/sale/property/426d-yishun-avenue-11-hdb-aUHo5KPmNRhJYCCcdxwp7T?enquiry_position=3993&enquiry_source=Search
3.0,2,91.97,94,1.4059607159999998,103.8979707,0.14552127192324854,0.7925917588243182,5.469606256207086,5.9186613184268,0.10363487232887185,0.22476246528032787,500000.0,https://www.99.co/singapore/sale/property/266a-punggol-way-hdb-uYUxckLQg4X5hv3Z3FXKhY?enquiry_position=3994&enquiry_source=Search
3.0,2,104.88,76,1.335762248,103.8476311,1.0386103984232902,0.8320132849857026,1.333393694253359,4.59339080629881,0.3344222379013689,0.2927433155807627,720000.0,https://www.99.co/singapore/sale/property/86-lorong-2-toa-payoh-hdb-gVkwNdvrfWRCArgkPzpqbD?enquiry_position=3996&enquiry_source=Search
2.0,2,73.39,63,1.350745436,103.9480244,0.27769280249856293,0.4379509932244047,3.1162375125224724,1.5738542895806957,0.4009642348263906,0.35143674486796495,368000.0,https://www.99.co/singapore/sale/property/269-tampines-street-21-hdb-LUWwdfL9WX5cUKvFsVL2S7?enquiry_position=3997&enquiry_source=Search
3.0,2,83.98,67,1.345153984,103.8533671,0.45648514054844386,0.31766572531867715,1.3154263411981864,3.5698121003710495,0.7487847771428463,0.08713378015179789,450000.0,https://www.99.co/singapore/sale/property/141-bishan-street-12-hdb-9eFALqyfjSV6Y46Abf8NtZ?enquiry_position=3999&enquiry_source=Search
3.0,2,83.98,67,1.345153984,103.8533671,0.45648514054844386,0.31766572531867715,1.3154263411981864,3.5698121003710495,0.7487847771428463,0.08713378015179789,450000.0,https://www.99.co/singapore/sale/property/141-bishan-street-12-hdb-aXpCSPrbgTNJWFdv3JyVQh?enquiry_position=4000&enquiry_source=Search
3.0,2,126.99,74,1.3516166790000002,103.9370705,0.247709931516344,0.14551946648344274,2.7943157111298067,0.7515688453271268,0.6952392612706106,0.21095537412330884,600000.0,https://www.99.co/singapore/sale/property/842h-tampines-street-82-hdb-T5JyMQBcm9TQh6wSNmJ9eV?enquiry_position=4001&enquiry_source=Search
2.0,2,115.94,78,1.386455435,103.9031579,0.12564993053430876,0.5311492922236579,3.973106529170351,5.1471028378547965,0.29630303937983593,0.054179270364186065,425000.0,https://www.99.co/singapore/sale/property/123-rivervale-drive-hdb-FVBnQtvUYPs6rsocv8fQQk?enquiry_position=4002&enquiry_source=Search
3.0,3,146.97,63,1.336292448,103.9261017,0.5473973099481354,0.14367348559725365,2.2461897604858225,1.0614375620452527,0.6826657914255725,0.37144853401016387,699000.0,https://www.99.co/singapore/sale/property/721-bedok-reservoir-road-hdb-yaTxGVmvgx8jnMFjX5NsE?enquiry_position=4003&enquiry_source=Search
2.0,2,72.92,92,1.309540132,103.7705008,0.6891690924883943,0.22685227596253005,1.7822374425696665,0.2966630649872142,0.8635949174298733,0.20416367899921398,538000.0,https://www.99.co/singapore/sale/property/424-clementi-avenue-1-hdb-3TrUXK6o3XyoPuWypqVomN?enquiry_position=4004&enquiry_source=Search
2.0,2,66.98,58,1.320920573,103.7648592,0.4025698200482672,0.6798514547981153,2.528365796421982,1.4154020490047559,0.6342292720332626,0.1804542947929892,320000.0,https://www.99.co/singapore/sale/property/304-clementi-avenue-4-hdb-KwxKzEsyWxY6SLiK8Ru6zA?enquiry_position=4005&enquiry_source=Search
3.0,2,83.98,67,1.347580094,103.9563105,0.5271741729576804,0.7596779567897604,3.8551909903773134,2.3803229022703216,0.5861697666345421,0.3490503054976972,388000.0,https://www.99.co/singapore/sale/property/137-simei-street-1-hdb-EAEwdybWwwCVkmfz34tqUF?enquiry_position=4006&enquiry_source=Search
3.0,2,89.93,58,1.322176495,103.7649121,0.4688083384977644,0.8090091536735502,2.570370618309723,1.3648481218765565,0.7734739679325577,0.12316596101804489,456000.0,https://www.99.co/singapore/sale/property/301-clementi-avenue-4-hdb-uKqGy2U3He2BihkSBm7WtE?enquiry_position=4010&enquiry_source=Search
2.0,1,58.99,50,1.288553932,103.82729,0.4684735840808554,1.1138875172618454,4.094648969056598,5.44508553804422,0.26433586572241163,0.32060812893766893,325000.0,https://www.99.co/singapore/sale/property/38-beo-crescent-hdb-ryef7hpX6zM5Ltd9oMeFDR?enquiry_position=4012&enquiry_source=Search
3.0,2,108.97,87,1.356965574,103.938383,0.8483786787190226,0.6839983176471968,2.200963945031253,1.3565898647190937,0.5525266124189868,0.2659255496426326,798000.0,https://www.99.co/singapore/sale/property/515a-tampines-central-7-hdb-MLvVEBCia3FiLfbYC4vvpW?enquiry_position=4013&enquiry_source=Search
3.0,2,149.94,64,1.354221279,103.7214393,0.7398739877912678,0.2098213737837586,4.946197090448665,6.061321764164865,1.1090800025778298,0.04272064666429399,565000.0,https://www.99.co/singapore/sale/property/405-jurong-west-street-42-hdb-ztUo69C3muFhm5xsCjhZKk?enquiry_position=4015&enquiry_source=Search
2.0,2,91.04,61,1.316062564,103.8516113,0.4034414815998194,1.4092471385002225,2.071246457744406,6.7829960194955055,0.47717429334049644,0.24772181734298548,590000.0,https://www.99.co/singapore/sale/property/52-kent-road-hdb-cRG5Xbu78pWyKR3HHd5TxS?enquiry_position=4016&enquiry_source=Search
3.0,2,112.97,92,1.3935997880000002,103.876913,0.21254593674950248,0.40378315678220494,3.7983447021680723,3.228266022001582,0.20207285265649005,0.10709590892704136,535000.0,https://www.99.co/singapore/sale/property/435c-fernvale-road-hdb-WQwbWp9YpYpGjS4qLGmYCX?enquiry_position=4017&enquiry_source=Search
3.0,2,120.95,64,1.349620134,103.7564321,0.4868436078395527,0.511031699506931,3.900546310665866,2.5184576814877433,0.7659557123713872,0.19191684684762947,460000.0,https://www.99.co/singapore/sale/property/243-bukit-batok-east-avenue-5-hdb-qYch3ufyimTDrQPnBTR9YY?enquiry_position=4018&enquiry_source=Search
3.0,1,81.94,55,1.3391488,103.8587797,0.3783473602583573,0.8021699765390723,0.8793635668452346,4.33568217881431,1.293975655524328,0.17549207523811694,338888.0,https://www.99.co/singapore/sale/property/228-lorong-8-toa-payoh-hdb-2cK6ZsdsPBe8NvfdzATPtd?enquiry_position=4019&enquiry_source=Search
3.0,1,65.03,54,1.305859665,103.9147218,0.3391029773981825,1.9569412320412987,0.5348556154164377,4.602494923065069,1.6989084054616115,0.24413079796067466,410000.0,https://www.99.co/singapore/sale/property/59-marine-terrace-hdb-2dPYi3YXHMdV8yeWAeRkV3?enquiry_position=4020&enquiry_source=Search
2.0,1,58.99,53,1.306975268,103.7970803,0.8587047797743715,0.8881719856190343,1.3761826359491944,1.6338787323756174,0.5127512231020458,0.09062919164514406,360000.0,https://www.99.co/singapore/sale/property/31-holland-close-hdb-PTLMerynZvcS47nHztmkLJ?enquiry_position=4021&enquiry_source=Search
4.0,3,172.98,74,1.4383214569999998,103.777752,0.6253061768882829,0.26899838166104,5.965129471639708,0.9449443422079051,0.7551861449178325,0.2622771818231758,650000.0,https://www.99.co/singapore/sale/property/136-marsiling-road-hdb-PMopiDzkX7NUWNdSrnHe6P?enquiry_position=4023&enquiry_source=Search
3.0,2,1075.9,77,1.375584516,103.8835163,0.3376278838747212,0.3311652487856554,3.390247956806732,3.636573182978237,1.094874383610536,0.2298233580657903,438000.0,https://www.99.co/singapore/sale/property/918-hougang-avenue-9-hdb-3iYVUVHEaNz7GmHERg7kBn?enquiry_position=4024&enquiry_source=Search
3.0,2,109.99,79,1.338045317,103.7024297,0.34285976626305,0.31230221199985253,7.719278145675616,7.707540756306479,0.39077904745013725,0.15609419219370196,520000.0,https://www.99.co/singapore/sale/property/663c-jurong-west-street-65-hdb-JakkpsfEYPNPMf5EJNKBKT?enquiry_position=4025&enquiry_source=Search
3.0,2,95.03,83,1.389710666,103.8786861,0.5105676766309598,0.07518576361414898,3.834279495655395,3.299319555442704,0.3028283036815022,0.10897263145629627,420000.0,https://www.99.co/singapore/sale/property/413b-fernvale-link-hdb-6BEQSTnYULjnhCggktS8DM?enquiry_position=4026&enquiry_source=Search
3.0,2,89.93,90,1.294460576,103.810979,0.38193601958358414,0.26505174714377927,3.0225733221549627,3.5230486499116136,0.5358891325999909,0.1445558695034402,728000.0,https://www.99.co/singapore/sale/property/62b-strathmore-avenue-hdb-Q6uHxiVGbDx4fdPrDog6kh?enquiry_position=4027&enquiry_source=Search
5.0,5,92.99,95,1.377328452,103.9042122,1.0559357978539947,0.3230273753980945,3.7068590448397027,4.263127097086126,0.7696656089467011,0.39943332070292137,450000.0,https://www.99.co/singapore/sale/property/476b-upper-serangoon-view-hdb-DdhyPkwBVx3PoaA9k5cv6E?enquiry_position=4028&enquiry_source=Search
3.0,2,89.93,90,1.294460576,103.810979,0.38193601958358414,0.26505174714377927,3.0225733221549627,3.5230486499116136,0.5358891325999909,0.1445558695034402,728000.0,https://www.99.co/singapore/sale/property/62b-strathmore-avenue-hdb-sRhwXQkGTgiAahe4kp4JLE?enquiry_position=4029&enquiry_source=Search
3.0,2,103.95,63,1.273357314,103.8253458,0.22049887446939473,1.928713887414611,5.561596144548574,6.1473330993685416,0.6559334585475329,0.002713203881019602,470000.0,https://www.99.co/singapore/sale/property/108-bukit-purmei-road-hdb-YN7qhCJsp8iH8jXwLN6HnS?enquiry_position=4030&enquiry_source=Search
3.0,2,120.95,58,1.318363214,103.7698465,0.32752389219151734,0.921300255521915,1.9148941684340663,0.8646248629533277,0.6262432097424833,0.5625098429449864,505000.0,https://www.99.co/singapore/sale/property/342-clementi-avenue-5-hdb-jvzNGW7Dda52kqvVjKWmc8?enquiry_position=4031&enquiry_source=Search
3.0,2,104.98,75,1.378208601,103.9346461,0.25489121895063355,2.041502017458884,0.36198655804544916,3.427098028084146,1.724909839621521,0.23329452145659943,435000.0,https://www.99.co/singapore/sale/property/750-pasir-ris-street-71-hdb-Mi8jDLYaM24MKDcvrRtdTb?enquiry_position=4032&enquiry_source=Search
3.0,2,109.99,80,1.393905906,103.8967321,0.1437582507813823,0.43348752794155015,4.9228025489972795,5.35855362886502,0.2822875634428857,0.08611211569195897,490000.0,https://www.99.co/singapore/sale/property/259a-compassvale-road-hdb-6VEnyFWQqRby5nEsESusAc?enquiry_position=4033&enquiry_source=Search
3.0,2,109.99,80,1.393905906,103.8967321,0.1437582507813823,0.43348752794155015,4.9228025489972795,5.35855362886502,0.2822875634428857,0.08611211569195897,490000.0,https://www.99.co/singapore/sale/property/259a-compassvale-road-hdb-SqFfDcd5vjcZcSGC5JU9BN?enquiry_position=4034&enquiry_source=Search
3.0,2,119.93,60,1.341535833,103.737488,0.40532453200488067,0.6051359374935349,5.126578593933662,3.9114797649418738,0.5307414595432107,0.08357769312278458,490000.0,https://www.99.co/singapore/sale/property/230-jurong-east-street-21-hdb-AMAUZLhKu9dW2jYHdkbXvf?enquiry_position=4035&enquiry_source=Search
2.0,2,64.93,54,1.309053945,103.7940631,1.2192816839811966,1.2787343043904302,0.9949903170284559,1.2957543836339962,0.4392830152993557,0.19577657260712178,460000.0,https://www.99.co/singapore/sale/property/11-holland-drive-hdb-ZzpCet7JK4aMLGTRRksF9h?enquiry_position=4036&enquiry_source=Search
3.0,2,92.99,92,1.385169707,103.7585291,0.24756903708182312,0.3437850748958345,0.5147195046623452,5.847350440917311,0.503716734743112,0.061700497480524856,468000.0,https://www.99.co/singapore/sale/property/633b-senja-road-hdb-pBznV2nvuxk8rMW8Cb2NBP?enquiry_position=4038&enquiry_source=Search
2.0,2,81.94,59,1.382651847,103.8408581,0.22791516005110465,0.23077719416858794,0.6154970595209572,0.7863644883685431,0.4457451126728367,0.3895054581439781,380000.0,https://www.99.co/singapore/sale/property/623-ang-mo-kio-avenue-9-hdb-A9AqUZufVo2k4JKxefkwyE?enquiry_position=4039&enquiry_source=Search
3.0,2,95.96,91,1.314576215,103.7641589,0.18395908484925164,0.2519173454376028,2.4787435045595334,1.0387938509399213,0.13333111499609387,0.2013195285954764,928888.0,https://www.99.co/singapore/sale/property/441b-clementi-avenue-3-hdb-K8HpzmSjkAdHe9bKnCnbWV?enquiry_position=4040&enquiry_source=Search
3.0,2,93.92,51,1.327971102,103.8575727,1.076253004079841,0.5312618024127532,0.8475909950367413,5.527672460164961,1.0060165572364963,0.23810320174857036,880000.0,https://www.99.co/singapore/sale/property/61-jalan-tenteram-hdb-3sAMx4krV2xTEXdYBsopQK?enquiry_position=4041&enquiry_source=Search
4.0,2,121.98,67,1.348597178,103.9325463,0.47996336449768445,0.28072683554122085,3.178662955519586,0.2530840885630027,0.7390805496539673,0.03432973871133095,568000.0,https://www.99.co/singapore/sale/property/896-tampines-street-81-hdb-qni9FdwLx2ejepxL8x9SQn?enquiry_position=4042&enquiry_source=Search
2.0,1,60.01,65,1.299009418,103.8522849,0.8010847092009156,2.197619386729803,3.427702011259816,7.8321907516122184,0.21491575229672724,0.5648452222547676,468888.0,https://www.99.co/singapore/sale/property/264-waterloo-street-hdb-AP9yKuXyH2nZLEc258PHxj?enquiry_position=4044&enquiry_source=Search
3.0,3,136.93,62,1.319823545,103.8609797,0.553622126333958,0.5323543111837318,1.4682559412727427,6.486951797047644,0.08509205716322968,0.13305637578394347,995000.0,https://www.99.co/singapore/sale/property/104-towner-road-hdb-pmwNuUhA2XHBHxK2NWmQqW?enquiry_position=4045&enquiry_source=Search
5.0,5,100.98,78,1.3426619480000002,103.7453109,0.4954847561554155,0.32331455518462815,4.761806886204038,3.118944923457504,0.8077475795832488,0.15056042397350186,530000.0,https://www.99.co/singapore/sale/property/273-toh-guan-road-hdb-ypscsxSyGLWtxgajGDaCsC?enquiry_position=4046&enquiry_source=Search
3.0,2,112.04,94,1.410239547,103.9021436,0.3822314637506338,1.118649068076517,5.4191898767608535,6.543577105384902,0.2725057944088596,0.3959279677602398,615000.0,https://www.99.co/singapore/sale/property/313b-sumang-link-hdb-xN84Vm8GFW94mU9WhzPbQJ?enquiry_position=4047&enquiry_source=Search
