No of bedrooms,No of bathrooms,floor_area_sqm,remaining_lease,LAT,LON,distance_to_primary_school,distance_to_seconday_school,distance_to_junior_college,distance_to_polytechnic,distance_to_mrt_lrt,distance_to_preschool,resale_price,random_forest,XGBoost,Clustering,difference_with_random_forest,difference_with_XGBoost,difference_with_Clustering
3.0,2.0,146.0,64.0,1.3531,103.884,0.8797592899633391,0.8348814641494385,1.9705640816857584,4.58267322228159,0.758335749394679,0.2874083398785177,585000.0,685761.63,676428.5,678750.0,-100761.63,-91428.5,-93750.0
2.0,2.0,67.0,95.0,1.3894,103.9104,0.7837744035624534,0.8859995698149834,3.330462297945558,5.045375035303217,0.5431528202732077,0.43304505052367864,296000.0,314578.8399941882,313970.1,317500.0,-18578.839994188223,-17970.09375,-21500.0
3.0,2.0,123.0,77.0,1.4458,103.8011,0.16080191852319187,0.14465884273634533,3.950692065699784,1.5843867082344802,0.5800150800339502,0.04682302993181575,406000.0,406222.6666666666,399243.56,408250.0,-222.66666666662786,6756.4375,-2250.0
3.0,2.0,136.0,64.0,1.3534,103.7214,0.6486720573048956,0.12160079322443246,5.01217980612497,6.029997433946597,1.0176535969262732,0.04963537843511295,425000.0,418040.29,411151.9,423722.0,6959.710000000021,13848.09375,1278.0
3.0,2.0,106.0,74.0,1.3447,103.6957,0.3628655718791413,0.687204602851261,7.848426550383277,8.537042665722515,0.8068097288902152,0.1448167374944403,340000.0,334128.445,328565.3,348250.0,5871.554999999993,11434.6875,-8250.0
3.0,2.0,98.0,64.0,1.3293,103.9116,0.18156423468264737,1.0544052430660207,2.7664537656666215,2.7375061648468964,0.720404517663359,0.31703190140120446,420000.0,382765.7857142857,373209.53,422750.0,37234.21428571432,46790.46875,-2750.0
3.0,2.0,117.0,58.0,1.305,103.7858,1.3158020813384026,1.5013769193756916,0.19951190007583053,0.518430744530141,0.5267224884364434,0.38491319248552863,780000.0,825606.6666666665,810616.56,815000.0,-45606.66666666651,-30616.5625,-35000.0
3.0,2.0,110.0,84.0,1.3937,103.8897,0.14159868248207824,0.5611675100858151,5.134877622423703,4.592164997927649,0.3883608562963752,0.3260125508796582,415000.0,465453.95833333326,455589.9,450000.0,-50453.958333333256,-40589.90625,-35000.0
3.0,2.0,101.0,78.0,1.4412,103.7974,0.3436679769206272,0.40334967349402395,4.0297061003712145,1.2300153003353547,0.4044351207266197,0.14946991524667003,368000.0,329937.28571428574,335408.2,334500.0,38062.71428571426,32591.8125,33500.0
2.0,2.0,54.0,50.0,1.2878,103.8328,0.7949078111824684,0.5002913741048839,4.0945905958338225,6.042052548930513,0.11739323870633267,0.40265291813486404,288000.0,291113.72,285806.8,283000.0,-3113.719999999972,2193.1875,5000.0
3.0,2.0,123.0,58.0,1.3342,103.9398,0.17053556117711882,0.22432471757545625,1.8112667105204054,1.2007531609381035,0.8825927523168389,0.2633262627724107,550000.0,527939.3466666667,507585.75,538000.0,22060.65333333332,42414.25,12000.0
3.0,2.0,104.0,65.0,1.424,103.8326,0.46899509023964053,0.5562706287485765,0.3367675698848358,4.8705089081963395,0.6616592107445082,0.2034736331683989,390000.0,377056.66666666674,361815.88,385250.0,12943.333333333256,28184.125,4750.0
2.0,2.0,72.0,65.0,1.2715,103.8257,0.420371483975003,2.082981180136423,5.7184920156636405,6.309612084227398,0.5184308199398979,0.21245551314158967,360000.0,347380.83333333326,348709.97,342250.0,12619.166666666744,11290.03125,17750.0
3.0,2.0,163.0,63.0,1.4286,103.8277,0.3267332530756111,0.13440520260804012,0.49214304884651394,4.860367405445282,0.8174248993914166,0.15043961327716382,700800.0,687501.715,654847.8,676472.0,13298.285000000033,45952.1875,24328.0
2.0,2.0,67.0,91.0,1.3381,103.7219,0.42388013482769515,0.44461705450449934,6.278973506133792,5.55252282765685,0.6909310486426327,0.23702931356427823,282000.0,312068.63666666666,321951.0,327625.0,-30068.636666666658,-39951.0,-45625.0
3.0,2.0,92.0,93.0,1.4035,103.9009,0.3023898567808807,0.39418238980498843,5.0451928564227435,6.111700943508569,0.1617008057319977,0.07012615464078656,550000.0,506643.6368363858,512678.1,510444.0,43356.36316361418,37321.90625,39556.0
2.0,2.0,68.0,61.0,1.3246,103.9319,0.6365879937115835,1.101781243747414,0.7967634981678051,2.041433265840564,0.20968584157348225,0.40624294774425485,345000.0,339699.7975641025,349053.7,347250.0,5300.202435897489,-4053.6875,-2250.0
3.0,2.0,133.0,73.0,1.3617,103.8427,0.9170764300780264,0.6293499654716594,0.2602245700870558,1.8658240233735106,1.0827101259434526,0.22502087524940367,800000.0,796714.1666666665,789953.75,792750.0,3285.8333333334886,10046.25,7250.0
3.0,2.0,146.0,78.0,1.3341,103.9081,0.5059694792885807,1.011956740519824,3.4021633223991437,2.714455984329546,0.10440197068042084,0.07603213094890962,691888.0,709958.6666666667,723999.7,722750.0,-18070.666666666744,-32111.6875,-30862.0
3.0,2.0,145.0,70.0,1.3412,103.6852,0.3255536893198164,0.4032453068539142,9.037561282595759,9.646186085875934,1.3669385585551779,0.4098499811972352,470000.0,461300.99333333335,470837.03,442000.0,8699.006666666653,-837.03125,28000.0
3.0,2.0,129.0,82.0,1.4323,103.7932,0.323574406341064,0.5345471355289035,4.139137220654102,1.4368597208726572,0.5453409224577611,0.1497330268577327,442888.0,441288.38,452863.5,463250.0,1599.6199999999953,-9975.5,-20362.0
3.0,2.0,124.0,76.0,1.2869,103.8194,0.47551089226262194,0.7000521992526241,4.2097321191996055,4.744465198374033,0.3753672561177579,0.10530558898087977,850000.0,892061.6666666667,891536.7,925750.0,-42061.666666666744,-41536.6875,-75750.0
3.0,2.0,110.0,80.0,1.4305,103.7969,0.4861589843462664,0.2184122594049278,3.697061929096473,1.8371002012822517,0.5314654627059143,0.08739172785720986,370888.0,381164.5352380952,389921.44,380000.0,-10276.53523809521,-19033.4375,-9112.0
3.0,2.0,110.0,81.0,1.396,103.8991,0.21349109954702825,0.08917818143018741,4.780942726777822,5.667914714348102,0.22811713427777358,0.07764804686516888,430000.0,421421.1497113998,416946.3,422500.0,8578.850288600195,13053.6875,7500.0
3.0,2.0,127.0,78.0,1.3772,103.9345,0.15425073724586125,1.9890978012117246,0.3432088653250931,3.313898972165331,1.7062338664041476,0.31246289350241446,477000.0,516389.1666666666,487418.78,488750.0,-39389.16666666663,-10418.78125,-11750.0
2.0,2.0,68.0,62.0,1.3799,103.8425,0.396294347677975,0.1975143662707421,0.34839249194283983,0.5386308898947676,0.33717988569093016,0.1926113783311264,290000.0,307277.86000000004,297502.16,295750.0,-17277.860000000044,-7502.15625,-5750.0
2.0,2.0,67.0,58.0,1.3191,103.7691,0.3276999808671906,0.8784635840264962,2.017606060239203,0.9772961735903718,0.6137130788889258,0.47549655249095313,272000.0,283672.0466666667,310557.25,325750.0,-11672.04666666669,-38557.25,-53750.0
2.0,2.0,64.0,69.0,1.4235,103.8319,0.48736508643971777,0.48257413905275054,0.2809024890741769,4.85043203334118,0.669818135876212,0.15478996691928779,270000.0,254898.23809523814,260215.95,260500.0,15101.761904761865,9784.046875,9500.0
3.0,2.0,92.0,95.0,1.4102,103.9021,0.3794987909155519,1.1142610315579913,5.419691709816685,6.537266549579101,0.2718925545224574,0.38938688027495205,509000.0,509236.6818730159,508298.2,492500.0,-236.68187301588478,701.8125,16500.0
3.0,2.0,92.0,92.0,1.4036,103.9093,0.2089483368278592,0.165095544128382,4.333938957698883,6.559260256497062,0.19758465249472423,0.1730376445664251,397000.0,435141.2083333334,429190.97,435250.0,-38141.20833333337,-32190.96875,-38250.0
2.0,2.0,67.0,91.0,1.4221,103.8454,0.5197181484581528,0.14070687640095964,1.7747582698589957,4.301951137075245,1.4102304191576502,0.10704821982555249,285000.0,303171.08928571426,294204.56,298750.0,-18171.08928571426,-9204.5625,-13750.0
3.0,2.0,106.0,74.0,1.3787,103.8897,0.46949129104177234,0.5362951815551898,4.078764925066181,4.318581941352676,0.5914813173594009,0.2556945590872394,380000.0,402961.41666666674,385840.97,414200.0,-22961.416666666744,-5840.96875,-34200.0
3.0,2.0,93.0,95.0,1.3803,103.8773,0.4978684132932769,0.5613378632875001,3.4984759705279416,2.9535599732234936,1.2911304174613354,0.12097668865931589,455000.0,449319.62663636374,432821.75,447500.0,5680.3733636362595,22178.25,7500.0
3.0,2.0,150.0,66.0,1.373,103.8957,0.5877798396091118,0.2017691155882057,4.113142946697304,4.619167168750064,0.4149955451917227,0.21429241402999138,803000.0,744466.2395714286,733554.44,742722.0,58533.760428571375,69445.5625,60278.0
3.0,2.0,94.0,60.0,1.3288,103.8508,1.4117069874360582,1.2227700816722054,1.4778443237835308,5.364568101065212,0.5536952125697139,0.34243924559162237,421000.0,443393.5714285715,445646.38,450750.0,-22393.57142857148,-24646.375,-29750.0
3.0,2.0,110.0,84.0,1.4044,103.7479,0.20221264079142778,0.5681395345552707,2.300518896852319,5.959301394167456,0.7472091420382571,0.3581101121916238,392888.0,353661.33333333326,364762.9,354250.0,39226.666666666744,28125.09375,38638.0
2.0,2.0,67.0,92.0,1.4306,103.7908,0.15968632370627528,0.543646753414457,4.367775205125563,1.4734899531177694,0.4494034127406106,0.054946446108481845,290000.0,297851.178030303,303266.1,302000.0,-7851.178030302981,-13266.09375,-12000.0
3.0,2.0,120.0,80.0,1.3833,103.8996,0.418845295349771,0.23970349282230585,4.281542165589675,5.101480890014437,0.2868263597888387,0.18395925158072046,445000.0,443146.24999999994,445704.75,442500.0,1853.7500000000582,-704.75,2500.0
3.0,2.0,149.0,65.0,1.3235,103.7713,0.8728102746962362,1.3590743302358574,2.0024141417921015,0.8245447795252012,1.1450755549502276,0.6090104498699271,895000.0,852968.0357142857,841979.8,838750.0,42031.96428571432,53020.1875,56250.0
2.0,2.0,70.0,58.0,1.2762,103.843,0.3507020457538815,1.3104908208150765,5.4494760107004705,7.616633072046133,0.28706914450338644,0.21027141176299055,513000.0,522881.25,502043.44,477500.0,-9881.25,10956.5625,35500.0
3.0,2.0,105.0,64.0,1.4323,103.828,0.5685225564063515,0.4722267389151194,0.8732137965979003,4.769286020268574,0.8365587714445301,0.05410668178743591,320000.0,317678.75,319648.7,308750.0,2321.25,351.3125,11250.0
3.0,2.0,118.0,84.0,1.3649,103.7525,0.35756433499222307,0.21255557018876348,2.197375399112834,4.154568026784411,0.6943797367774222,0.12627519677170365,580000.0,484204.84523809544,526287.6,520750.0,95795.15476190456,53712.375,59250.0
3.0,2.0,150.0,67.0,1.3542,103.7173,0.8396940015241733,0.5330758454257277,5.293080095862705,6.485970441854613,1.1710876587646037,0.2173132783840434,568000.0,568464.4047619047,543917.44,543500.0,-464.4047619047342,24082.5625,24500.0
3.0,2.0,100.0,86.0,1.2887,103.8169,0.35732076992791684,0.525268501216686,3.873029152857641,4.403845060605112,0.07244680551067906,0.18830326949397794,818000.0,790947.75,790080.06,782750.0,27052.25,27919.9375,35250.0
3.0,2.0,111.0,83.0,1.3911,103.8858,0.16901438305448985,0.5662729733379588,4.6368903786071245,4.105010301432309,0.19488048777024725,0.5378846008848054,410000.0,429405.1421428571,414018.34,405750.0,-19405.142142857076,-4018.34375,4250.0
3.0,2.0,93.0,95.0,1.3887,103.9107,0.8094831481394417,0.9590958808627595,3.2678309794302414,4.960703327890112,0.5928412556190324,0.49484869816275157,418000.0,387968.7261904763,384916.5,388750.0,30031.27380952367,33083.5,29250.0
2.0,2.0,67.0,93.0,1.3938,103.8734,0.22279752668336733,0.6912845318932229,3.454387840855806,2.873241965530604,0.3870933032125117,0.24217652012688004,318000.0,337839.5649206349,326091.88,337472.0,-19839.564920634904,-8091.875,-19472.0
3.0,2.0,84.0,67.0,1.3207,103.9461,0.33479986236651643,0.4687600329880449,1.193692969423782,2.8436075561057197,0.7022505022939877,0.0025525253251028335,400000.0,392251.35333333333,400506.97,382750.0,7748.646666666667,-506.96875,17250.0
2.0,2.0,60.0,48.0,1.3068,103.7987,0.7897158892130214,0.7794837526493524,1.543946415146446,1.814945196051247,0.4800877859583848,0.21344433579551056,280000.0,273030.0,270943.44,270750.0,6970.0,9056.5625,9250.0
3.0,2.0,126.0,84.0,1.38,103.763,0.5002151778325383,0.5027564823221693,1.1307693511384236,5.142247222783452,0.19705096135929728,0.006708335356606143,743000.0,712103.3685714287,711274.94,656722.0,30896.6314285713,31725.0625,86278.0
3.0,2.0,92.0,94.0,1.3934,103.8753,0.06429698244919707,0.49675872233152135,3.6256343414471184,3.0524860986710474,0.20227799689672676,0.1536670762627604,418000.0,438359.128137598,432499.2,438472.0,-20359.12813759799,-14499.1875,-20472.0
3.0,2.0,121.0,67.0,1.3297,103.9105,0.16467226898534087,0.9958586454625155,2.8493999030968564,2.794948979503642,0.6280781245409266,0.25377026772130296,450000.0,442941.0,477712.8,457500.0,7059.0,-27712.8125,-7500.0
3.0,2.0,90.0,80.0,1.3415,103.6999,0.2745985401142651,0.2773183673184835,7.684783759416821,8.025357446741497,0.5051326455580256,0.12376658626299249,380000.0,370433.77333333326,369321.94,385000.0,9566.226666666742,10678.0625,-5000.0
3.0,2.0,95.0,94.0,1.3057,103.7823,1.2442320132319802,1.113343383396131,0.4247680739032247,0.22236468763052475,0.7513900033171949,0.29591390832780495,660000.0,702177.2016507937,716654.06,716500.0,-42177.201650793664,-56654.0625,-56500.0
3.0,2.0,118.0,61.0,1.3287,103.9341,0.30537930088209736,0.5913101429974438,1.1505386185970266,1.5806525391704516,0.6852378992345168,0.1452261418378158,612000.0,661155.75,634217.0,654500.0,-49155.75,-22217.0,-42500.0
2.0,2.0,67.0,63.0,1.3528,103.8901,0.5779743948205075,0.4613517522328124,2.638496497607042,4.3402745878223925,0.9849748449880088,0.4034662456382441,280000.0,270434.91619047616,268085.75,275750.0,9565.083809523843,11914.25,4250.0
3.0,2.0,101.0,80.0,1.3756,103.8788,0.37787997316947286,0.4442483125272329,3.1296557695282505,3.113359266819932,1.5838189402480993,0.10997805572229549,408000.0,366132.8809523809,389751.06,484500.0,41867.11904761911,18248.9375,-76500.0
3.0,2.0,92.0,94.0,1.3876,103.7583,0.4775279142706697,0.2066201682124269,0.5884348294041484,6.10993588508559,0.6995156667268748,0.244854271998263,435000.0,450171.5539199319,448396.0,440372.0,-15171.553919931874,-13396.0,-5372.0
2.0,2.0,67.0,56.0,1.3688,103.8416,0.28627516747915316,0.19504011418446554,0.7164320462997424,1.2704371620787844,0.6329469068323179,0.22758093562499232,250000.0,254206.4484126984,265335.3,258250.0,-4206.4484126984025,-15335.3125,-8250.0
3.0,2.0,96.0,81.0,1.3452,103.7055,0.594039999377426,0.4274823919192182,6.941906407852532,7.472889928256292,0.7351554942086511,0.20484887029900384,430000.0,396020.9,385994.34,473750.0,33979.09999999998,44005.65625,-43750.0
2.0,2.0,64.0,67.0,1.3498,103.8525,0.22953273599286636,0.2680878279115413,1.2820791361704118,3.045571072503536,0.3034955022668713,0.08645914586020478,415000.0,424394.54666666663,391030.25,406500.0,-9394.546666666633,23969.75,8500.0
3.0,2.0,103.0,77.0,1.3366,103.7226,0.5381186494711878,0.6278287452281364,6.374197064514591,5.459599886505714,0.8712059549814817,0.4082779036861861,390000.0,381666.52333333326,390389.1,413750.0,8333.476666666742,-389.09375,-23750.0
2.0,2.0,70.0,66.0,1.351,103.8736,0.6243635895758776,0.4724379028983388,0.7934208922336676,3.892148007505923,0.10069144377529449,0.20043690549438978,320000.0,368646.95,396531.97,387500.0,-48646.95000000001,-76531.96875,-67500.0
3.0,2.0,107.0,82.0,1.3366,103.9367,0.5394302519567717,0.33541700479070125,2.0205812409859116,0.7906368588735955,0.4963929002898342,0.0977637949899592,538000.0,541209.5833333333,529956.7,545750.0,-3209.5833333332557,8043.3125,-7750.0
3.0,2.0,104.0,65.0,1.3237,103.7701,0.8362883571263654,1.2773298060052696,2.127266536078305,0.8684699365737858,1.0902120696635704,0.4894134453069593,535000.0,589523.75,596724.06,555750.0,-54523.75,-61724.0625,-20750.0
3.0,2.0,110.0,87.0,1.3267,103.9413,0.3563908935241861,0.3855487765453646,1.1139601690843828,2.003889527660209,0.5409471306551866,0.06798849382159133,680000.0,719798.580952381,699070.7,688597.0,-39798.58095238102,-19070.6875,-8597.0
2.0,2.0,71.0,47.0,1.3047,103.8004,0.5457374229966162,0.49228422067286226,1.6900338502051793,2.035152795345243,0.3427779813713598,0.4245911703748919,338000.0,338454.83333333326,355453.56,350500.0,-454.8333333332557,-17453.5625,-12500.0
3.0,2.0,125.0,72.0,1.3839,103.7411,0.6470690717754284,0.3835612622962827,1.4287054764948801,6.618175416385139,0.3938027123135615,0.13785612117297957,420000.0,436510.73,426942.44,455722.0,-16510.72999999998,-6942.4375,-35722.0
3.0,2.0,127.0,72.0,1.3608,103.9506,0.1852791411655274,0.6239571018741522,2.2903606574229873,2.4575343363255384,0.6809831021404542,0.24233839160940815,488000.0,488827.48666666663,499170.03,487000.0,-827.4866666666348,-11170.03125,1000.0
3.0,2.0,113.0,94.0,1.4007,103.8985,0.12654468968246962,0.4088846047105744,5.0934679595174766,5.753725286607062,0.53137931328652,0.39440102811362054,584000.0,548423.0185786436,567457.1,538750.0,35576.98142135644,16542.875,45250.0
2.0,2.0,67.0,64.0,1.4335,103.8301,0.3145943163245962,0.30439617145280096,0.9888949528607345,4.963925842939594,0.7010244094831473,0.2017608133100595,255000.0,253376.51285714295,251104.61,256222.0,1623.4871428570477,3895.390625,-1222.0
2.0,2.0,56.0,48.0,1.3258,103.8857,0.44540487536746837,1.6215376258045922,2.589315196659799,5.34631557753027,0.29776169882380926,0.30104947381952607,180000.0,223704.9926190476,223543.7,237000.0,-43704.99261904761,-43543.703125,-57000.0
3.0,2.0,101.0,80.0,1.4383,103.7996,0.4385462866442039,0.263765090830736,3.6688829704908197,1.5565964122965776,0.29220921547765577,0.048827988154241,410000.0,351885.2933333333,350493.44,349000.0,58114.70666666672,59506.5625,61000.0
3.0,2.0,93.0,94.0,1.4018,103.9115,0.26492789778535536,0.2671219068763748,4.018862014450192,6.291566786687332,0.1467753676975046,0.14230122428608977,428888.0,438983.13499999995,437539.06,444222.0,-10095.134999999951,-8651.0625,-15334.0
3.0,2.0,91.0,60.0,1.38,103.8436,0.40334109466559664,0.27732320045105324,0.22667926099434021,0.41672161504442107,0.24137642210736243,0.31062582726596055,415000.0,423794.48333333334,427262.53,451222.0,-8794.483333333337,-12262.53125,-36222.0
3.0,2.0,103.0,70.0,1.4292,103.8439,0.18604751644157985,0.7561225149566685,1.6655845405264516,5.105553577300831,0.9832292033662968,0.1426005405703979,370000.0,349065.5466666667,337675.22,331750.0,20934.45333333331,32324.78125,38250.0
3.0,2.0,132.0,74.0,1.3609,103.9534,0.49668574452840547,0.31451892640147167,2.4912200487866656,2.692940711698984,0.5412483880805683,0.09909077292013055,512000.0,515412.5238095239,547136.5,549000.0,-3412.5238095239038,-35136.5,-37000.0
3.0,2.0,102.0,80.0,1.3089,103.8835,1.93502921110579,0.385559418168873,3.465314923935146,6.578045765603016,0.30949288936884295,0.2631866227232534,670000.0,644614.5434285714,691740.4,663250.0,25385.45657142857,-21740.375,6750.0
3.0,2.0,104.0,64.0,1.4386,103.837,0.5847673188430863,0.46932682303155643,1.7570610387493255,5.614992036127998,0.9543773861658849,0.07578875613429195,388000.0,341450.27333333326,326378.16,337500.0,46549.72666666674,61621.84375,50500.0
3.0,2.0,103.0,69.0,1.3415,103.688,0.13527695907236137,0.37968508976138393,8.757687361079151,9.339860359058532,1.0867303163831001,0.11600753926331538,318000.0,316072.79761904763,319801.7,335875.0,1927.202380952367,-1801.6875,-17875.0
2.0,2.0,63.0,64.0,1.3378,103.8525,0.46462678182062395,0.4463534348836557,1.3418894728558965,4.374436409554683,0.6635812932505731,0.25616706766923375,285000.0,275642.4995238095,281854.56,279750.0,9357.500476190471,3145.4375,5250.0
3.0,2.0,80.0,93.0,1.3201,103.7656,0.4331943724306069,0.6463079009214954,2.422186604695237,1.2927656685464868,0.544170461048647,0.22286756273667674,748000.0,686735.5957056277,690485.75,736250.0,61264.4042943723,57514.25,11750.0
3.0,2.0,92.0,88.0,1.401,103.9129,0.11185190785442167,0.43853598686234846,3.845286831334021,6.160394797610685,0.14435337507719326,0.22390091945451102,399800.0,393131.96428571426,406996.78,397000.0,6668.035714285739,-7196.78125,2800.0
3.0,2.0,85.0,90.0,1.3007,103.7994,0.11707083791571582,0.25951452447329754,1.5976888076280649,2.0632882808011015,0.22987999071140391,0.23998659032174322,760000.0,719524.0015079364,708943.44,748000.0,40475.998492063605,51056.5625,12000.0
3.0,2.0,100.0,77.0,1.3464,103.7454,0.5795156458717127,0.4482624602726524,4.353295580908038,3.2799276298314397,0.5072696323577354,0.27208065592878466,405000.0,419412.4833333333,433284.84,490377.75,-14412.483333333279,-28284.84375,-85377.75
3.0,2.0,149.0,66.0,1.3235,103.7713,0.8728102746962362,1.3590743302358574,2.0024141417921015,0.8245447795252012,1.1450755549502276,0.6090104498699271,770000.0,852838.4876190476,857639.9,845750.0,-82838.48761904764,-87639.875,-75750.0
3.0,2.0,130.0,80.0,1.4535,103.8177,0.08107887625841581,0.35980219118802365,3.474659481981941,3.5582103515681274,0.5592566628030319,0.1751973981350007,470000.0,447797.5348253969,450629.5,447500.0,22202.4651746031,19370.5,22500.0
3.0,2.0,135.0,75.0,1.3519,103.9613,0.13839202979288567,0.5406538199158646,3.82081972460318,3.015319030454461,0.8813304879261965,0.2881511664053669,465000.0,503570.0,501598.8,502250.0,-38570.0,-36598.8125,-37250.0
3.0,2.0,101.0,77.0,1.3237,103.8884,0.8019052482253034,1.5501743749044419,2.9486933729357476,5.188858679789115,0.29018963938544,0.09221595218660637,557000.0,551409.5833333333,547249.9,588250.0,5590.416666666744,9750.125,-31250.0
3.0,2.0,94.0,95.0,1.4027,103.9005,0.21625803104437424,0.3344353160119323,5.029597918660741,6.038474153908689,0.25516859939881387,0.11797375397217065,525000.0,507911.47619047627,512455.4,508222.0,17088.52380952373,12544.59375,16778.0
3.0,2.0,101.0,77.0,1.4473,103.799,0.31605141720605184,0.4089576125172063,4.237547202895785,1.3744682533324188,0.49560036114808226,0.2599738697676106,320000.0,317573.3333333333,320881.6,326000.0,2426.666666666686,-881.59375,-6000.0
2.0,2.0,65.0,57.0,1.3101,103.7885,0.8777384120172566,1.695440653052533,0.4654604142868477,0.7054419146819035,0.361478913451013,0.10669170763343307,285000.0,301466.95238095225,308358.28,311750.0,-16466.95238095225,-23358.28125,-26750.0
1.0,1.0,56.0,87.0,1.3353,103.6951,0.5308870731733919,0.7779606752130924,8.534363962317347,8.50461441881978,0.323440615602051,0.14745454551693024,230000.0,226130.35714285716,232632.16,223750.0,3869.6428571428405,-2632.15625,6250.0
3.0,2.0,123.0,56.0,1.3248,103.9021,0.2569864411206503,0.3041761559501128,2.8734905020442554,3.8579928302798785,0.5716714044814084,0.2209601358325114,420000.0,452955.0,463389.84,471500.0,-32955.0,-43389.84375,-51500.0
3.0,2.0,104.0,69.0,1.3542,103.9324,0.7224209091658723,0.14750717602996039,2.571175631979784,0.8007637626189643,1.1759814428718365,0.18691931566624972,412000.0,412310.83333333326,412002.2,413000.0,-310.8333333332557,-2.1875,-1000.0
3.0,2.0,104.0,79.0,1.3372,103.8584,0.47859908075676644,0.8697752408800513,0.748097242289802,4.5371261843868815,1.2980359894796631,0.06438347289716459,580000.0,582253.32,563980.9,581500.0,-2253.319999999949,16019.125,-1500.0
2.0,2.0,74.0,65.0,1.3037,103.7695,0.3814427032343996,0.2815285952432317,1.752908209291851,0.8700034796577771,1.3288990234447782,0.002583602837828075,290000.0,295570.16666666674,288709.75,280250.0,-5570.166666666744,1290.25,9750.0
3.0,2.0,88.0,65.0,1.3538,103.8733,0.7677643763983045,0.6517745604222228,0.8512033210428172,3.638005553510934,0.3569509477374687,0.4321388762588698,458000.0,506702.3333333334,489828.9,496000.0,-48702.33333333337,-31828.90625,-38000.0
3.0,2.0,91.0,67.0,1.3744,103.8967,0.4747909291358692,0.36197335143802717,4.296823058347789,4.6283735898267535,0.5915847719580061,0.09627781139746885,395000.0,367038.8333333334,378371.44,381000.0,27961.166666666628,16628.5625,14000.0
3.0,2.0,110.0,85.0,1.365,103.8453,0.6375969670015588,0.39857966794024335,0.6055907001005449,1.417678591014826,0.6751665308480479,0.16316352194486758,820000.0,728218.2467460318,699381.25,731250.0,91781.7532539682,120618.75,88750.0
3.0,2.0,122.0,67.0,1.4348,103.8293,0.4216464842962763,0.17688602159119843,1.1327027467936213,4.846672597908825,0.8627694838376122,0.2040318685105601,378000.0,386142.3833333333,412251.9,392125.0,-8142.383333333302,-34251.90625,-14125.0
2.0,2.0,67.0,49.0,1.3358,103.8568,0.5403937605699978,0.8489902111604336,0.8147036491360842,4.65504592652074,1.078879066978898,0.3007389796614617,225000.0,234194.50790764787,234694.56,246500.0,-9194.507907647872,-9694.5625,-21500.0
3.0,2.0,85.0,84.0,1.4497,103.8255,0.4319801121474961,1.0787592758954399,2.8265096706089254,4.326792347958659,0.6005563210347399,0.23461184723732942,342000.0,349597.35416666674,344961.38,335625.0,-7597.354166666744,-2961.375,6375.0
2.0,2.0,68.0,95.0,1.4302,103.8448,0.282075086947086,0.8005495137642598,1.796420131851056,5.204620946543706,1.0855509126932166,0.07647394631209617,328000.0,327454.1832244123,321508.47,333750.0,545.8167755876784,6491.53125,-5750.0
3.0,2.0,112.0,95.0,1.4325,103.8444,0.5371764692547892,0.5981138879934905,1.8606511309271245,5.463621962334135,1.0885529992803091,0.2050393668217998,500000.0,487830.95846153866,502559.03,494250.0,12169.041538461344,-2559.03125,5750.0
3.0,2.0,101.0,81.0,1.4458,103.8153,0.5900621292004606,0.17982438708496368,2.843605157781422,3.1611478168368095,0.6395333986577223,0.05526105138557211,360000.0,334495.1904761905,335905.34,347750.0,25504.809523809527,24094.65625,12250.0
3.0,2.0,130.0,82.0,1.448,103.8179,0.4025704633880835,0.3208335348271901,2.9087349220967265,3.4660250446336094,0.2656418769965629,0.13323272497252353,463000.0,473097.45157142857,485084.1,474722.0,-10097.451571428566,-22084.09375,-11722.0
3.0,2.0,93.0,93.0,1.4044,103.9079,0.2980511256749002,0.2868624714290903,4.508219225707594,6.695762720329783,0.12138230081815193,0.14145764620645904,422000.0,422761.99933766236,430908.1,421047.0,-761.9993376623606,-8908.09375,953.0
3.0,2.0,85.0,85.0,1.3843,103.8976,0.2492539780003905,0.21863767683653562,4.520125509203416,5.247916185552567,0.045659187036775406,0.06368716808972966,380000.0,353149.94942857145,365204.3,377500.0,26850.050571428554,14795.6875,2500.0
2.0,2.0,73.0,65.0,1.3483,103.9501,0.16522608827940222,0.6909333513779758,3.4564906478856186,1.7113297581748945,0.6733564749909577,0.05677785678702407,335000.0,337472.0,326671.16,332750.0,-2472.0,8328.84375,2250.0
2.0,2.0,60.0,48.0,1.3029,103.8839,1.86815782175491,0.4062454982348456,3.973338226478715,6.991352711931006,0.37410619128784944,0.41267451311727993,308000.0,296114.125,295117.06,293750.0,11885.875,12882.9375,14250.0
3.0,2.0,92.0,58.0,1.3334,103.9292,0.31998892629200176,0.5551458809815148,1.8069047446038133,1.148057403892964,0.49094935038450527,0.09101618569668476,380000.0,355957.98214285716,356231.28,364250.0,24042.01785714284,23768.71875,15750.0
3.0,2.0,95.0,94.0,1.4013,103.9031,0.484276163924126,0.16397720911436214,4.70372672924332,6.259373990059017,0.36390415591868286,0.19674855679443903,477000.0,497116.0721904763,493436.84,508750.0,-20116.07219047629,-16436.84375,-31750.0
3.0,2.0,112.0,89.0,1.3366,103.6948,0.5419623716192592,0.8249374392682628,8.468081289753233,8.543941832165261,0.2605949797768455,0.06427445496851533,490000.0,467169.96,472213.6,472722.0,22830.03999999998,17786.40625,17278.0
